dealId,buyerId,dealSector,dealGeography,dealRevenue,dealEbitda,dealSize,buyerType,buyerSectorFocus,buyerGeographies,buyerMinDeal,buyerMaxDeal,buyerMinEbitda,buyerMaxEbitda,buyerDryPowder,buyerPastDeals,buyerSynergyPropensity,sectorMatch,geoMatch,sizeFit,dryPowderFit,activityLevel,ebitdaFit,pPursue,pNda,pIoi,outcomeStage,label
syn_d85,syn_b202,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Software,US|Europe,39.655,195.377,2.538,23.755,227.645,25,0.2686,1,0,1,0.414592,1.0,1,0.823352,0.510483,0.225287,Pursue,0
syn_d85,syn_b137,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Software|Consumer,US,47.093,169.657,3.438,20.472,262.905,23,0.4807,1,0,1,0.478808,1.0,1,0.78581,0.525007,0.385684,IOI,1
syn_d85,syn_b55,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Healthcare,US|Canada|Europe,70.05,328.432,4.572,31.911,568.962,23,0.4119,0,1,0,1.0,1.0,1,0.897802,0.385118,0.186143,Pursue,0
syn_d85,syn_b138,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Software|Other,US,221.757,800.0,12.868,97.632,1193.785,5,0.3292,1,0,0,1.0,0.25,0,0.597614,0.262557,0.092867,No,0
syn_d85,syn_b8,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Consumer|Manufacturing|Healthcare,US,22.857,165.157,1.227,23.163,415.765,17,0.3162,0,0,1,0.7572,0.85,1,0.760093,0.32352,0.106379,Pursue,0
syn_d85,syn_b167,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Manufacturing|Healthcare,US,57.633,206.923,3.937,31.916,588.574,6,0.3814,0,0,0,1.0,0.3,1,0.650095,0.184585,0.085081,No,0
syn_d85,syn_b6,Software,Canada,35.1255,6.3502,54.9082,Strategic,Healthcare|Consumer,US|Mexico,26.569,250.0,1.777,25.089,0.0,3,0.7547,0,0,1,0.65,0.15,1,0.777948,0.368344,0.25329,No,0
syn_d85,syn_b141,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Healthcare,US,70.051,351.167,3.63,28.533,474.359,27,0.3033,0,0,0,0.863912,1.0,1,0.579599,0.222597,0.070086,No,0
syn_d85,syn_b13,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Consumer|Business Services|Manufacturing,US|Canada,117.572,800.0,9.07,124.373,1051.012,11,0.4048,0,1,0,1.0,0.55,0,0.770334,0.276269,0.110317,No,0
syn_d85,syn_b28,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Manufacturing|Consumer,US,52.805,311.485,2.827,38.939,532.062,7,0.2754,0,0,1,0.969002,0.35,1,0.718904,0.292071,0.122232,Pursue,0
syn_d85,syn_b184,Software,Canada,35.1255,6.3502,54.9082,Strategic,Healthcare|Manufacturing,US|UK,25.0,250.0,1.372,21.679,0.0,23,0.6541,0,0,1,0.65,1.0,1,0.772292,0.337179,0.19055,IOI,1
syn_d85,syn_b17,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Healthcare,US|Mexico,46.673,223.283,2.537,30.656,352.665,17,0.3198,0,0,1,0.642281,0.85,1,0.771466,0.418214,0.219957,IOI,1
syn_d85,syn_b41,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Software|Manufacturing,US,51.314,312.585,3.086,37.732,643.065,11,0.471,1,0,1,1.0,0.55,1,0.868888,0.514346,0.341538,Pursue,0
syn_d85,syn_b128,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Consumer,US|Europe,73.783,338.494,4.67,50.888,465.425,29,0.2979,0,0,0,0.847641,1.0,1,0.656146,0.336118,0.16184,No,0
syn_d85,syn_b158,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Software|Manufacturing,US,66.179,422.34,3.508,61.465,562.9,13,0.295,1,0,0,1.0,0.65,1,0.816155,0.375559,0.135093,NDA,0
syn_d85,syn_b32,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Business Services,US,42.109,159.042,3.346,12.711,206.54,29,0.3725,0,0,1,0.376155,1.0,1,0.73253,0.453045,0.235007,Pursue,0
syn_d85,syn_b163,Software,Canada,35.1255,6.3502,54.9082,Strategic,Business Services|Other,US|Canada,30.383,250.0,1.705,22.442,0.0,22,0.6691,1,1,1,0.65,1.0,1,0.909094,0.542085,0.376815,Pursue,0
syn_d85,syn_b87,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Healthcare|Business Services,US,155.689,537.952,12.738,43.265,619.801,7,0.3882,0,0,0,1.0,0.35,0,0.540385,0.140207,0.060934,IOI,1
syn_d85,syn_b61,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Software,US,10.718,88.738,1.0,12.17,99.95,20,0.3729,1,0,1,0.182031,1.0,1,0.806698,0.6228,0.490284,No,0
syn_d85,syn_b11,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Healthcare,US|Europe,79.634,317.945,6.029,25.778,365.144,12,0.2818,0,0,0,0.665008,0.6,1,0.596325,0.169209,0.072158,No,0
syn_d85,syn_b122,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Business Services,US,22.104,128.903,1.256,12.193,322.232,23,0.4327,0,0,1,0.586855,1.0,1,0.73292,0.389007,0.237599,No,0
syn_d85,syn_b166,Software,Canada,35.1255,6.3502,54.9082,Strategic,Manufacturing|Software|Other,US,45.683,400.0,2.359,65.84,0.0,22,0.7654,1,0,1,0.65,1.0,1,0.842345,0.390814,0.248074,No,0
syn_d85,syn_b242,Software,Canada,35.1255,6.3502,54.9082,Strategic,Healthcare|Manufacturing,US|UK,26.255,250.0,1.364,24.295,0.0,23,0.7053,0,0,1,0.65,1.0,1,0.757472,0.363871,0.229004,No,0
syn_d85,syn_b24,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Software,US,68.988,417.108,3.868,56.089,552.291,8,0.3164,1,0,0,1.0,0.4,1,0.770585,0.220172,0.126314,Pursue,0
syn_d85,syn_b221,Software,Canada,35.1255,6.3502,54.9082,Private Equity,Manufacturing,US,15.353,91.456,1.036,10.576,114.263,18,0.3437,0,0,1,0.208098,0.9,1,0.646347,0.377039,0.24529,Pursue,0
syn_d86,syn_b202,Business Services,US,18.843,3.1191,21.5089,Private Equity,Software,US|Europe,39.655,195.377,2.538,23.755,227.645,25,0.2686,0,1,0,1.0,1.0,1,0.839053,0.497031,0.355079,IOI,1
syn_d86,syn_b99,Business Services,US,18.843,3.1191,21.5089,Private Equity,Software|Manufacturing,US|UK,31.177,220.071,1.935,27.932,311.655,23,0.489,0,1,0,1.0,1.0,1,0.812919,0.554224,0.384689,No,0
syn_d86,syn_b213,Business Services,US,18.843,3.1191,21.5089,Private Equity,Manufacturing|Consumer,US|Canada,57.398,466.678,3.637,72.247,910.895,16,0.268,0,1,0,1.0,0.8,0,0.712365,0.476901,0.244299,NDA,0
syn_d86,syn_b130,Business Services,US,18.843,3.1191,21.5089,Private Equity,Software|Manufacturing|Other,US,54.567,272.265,4.227,44.295,596.77,27,0.3953,1,1,0,1.0,1.0,0,0.90199,0.641335,0.439891,IOI,1
syn_d86,syn_b67,Business Services,US,18.843,3.1191,21.5089,Private Equity,Software,US|Mexico,65.194,322.846,3.746,25.804,553.797,23,0.3523,0,1,0,1.0,1.0,0,0.740054,0.357765,0.172069,Pursue,0
syn_d86,syn_b30,Business Services,US,18.843,3.1191,21.5089,Private Equity,Manufacturing|Business Services|Consumer,US,10.289,48.972,1.0,5.879,125.137,26,0.3876,1,1,1,0.581791,1.0,1,0.931258,0.708416,0.571293,IOI,1
syn_d86,syn_b169,Business Services,US,18.843,3.1191,21.5089,Private Equity,Software|Consumer,US,70.958,350.545,3.683,32.466,763.87,14,0.3732,0,1,0,1.0,0.7,0,0.751257,0.280698,0.127542,Pursue,0
syn_d86,syn_b163,Business Services,US,18.843,3.1191,21.5089,Strategic,Business Services|Other,US|Canada,30.383,250.0,1.705,22.442,0.0,22,0.6691,1,1,0,0.65,1.0,1,0.878165,0.662584,0.43242,IOI,1
syn_d86,syn_b162,Business Services,US,18.843,3.1191,21.5089,Private Equity,Healthcare,US|Canada,58.764,292.456,4.375,25.4,548.467,14,0.4356,0,1,0,1.0,0.7,0,0.696716,0.340636,0.181878,Pursue,0
syn_d86,syn_b98,Business Services,US,18.843,3.1191,21.5089,Private Equity,Manufacturing,US|Canada,69.642,345.322,3.52,54.971,384.277,7,0.495,0,1,0,1.0,0.35,0,0.713683,0.320439,0.164776,No,0
syn_d86,syn_b5,Business Services,US,18.843,3.1191,21.5089,Private Equity,Business Services|Manufacturing,US|Canada,27.502,96.491,1.808,12.145,169.626,21,0.2916,1,1,0,0.788631,1.0,1,0.896477,0.64835,0.557654,IOI,1
syn_d86,syn_b18,Business Services,US,18.843,3.1191,21.5089,Private Equity,Manufacturing,US,76.449,533.636,5.937,74.842,1073.017,21,0.3096,0,1,0,1.0,1.0,0,0.826305,0.383837,0.260067,No,0
syn_d86,syn_b123,Business Services,US,18.843,3.1191,21.5089,Private Equity,Healthcare|Software,US,49.784,280.271,3.329,23.712,348.626,18,0.3878,0,1,0,1.0,0.9,0,0.841853,0.325882,0.154085,No,0
syn_d86,syn_b152,Business Services,US,18.843,3.1191,21.5089,Strategic,Consumer,US|Canada,60.727,400.0,4.358,33.787,0.0,13,0.731,0,1,0,0.65,0.65,0,0.695312,0.381434,0.231813,Pursue,0
syn_d86,syn_b248,Business Services,US,18.843,3.1191,21.5089,Strategic,Business Services|Healthcare,US,42.203,400.0,3.198,39.527,0.0,9,0.6895,1,1,0,0.65,0.45,0,0.78238,0.467812,0.276255,No,0
syn_d86,syn_b207,Business Services,US,18.843,3.1191,21.5089,Strategic,Healthcare,US,64.282,400.0,4.97,51.906,0.0,20,0.7782,0,1,0,0.65,1.0,0,0.667439,0.404218,0.229445,NDA,0
syn_d86,syn_b19,Business Services,US,18.843,3.1191,21.5089,Private Equity,Software|Manufacturing|Other,US|UK,43.717,184.445,2.288,14.419,259.024,24,0.3865,1,1,0,1.0,1.0,1,0.907483,0.576378,0.460915,IOI,1
syn_d86,syn_b155,Business Services,US,18.843,3.1191,21.5089,Private Equity,Healthcare|Business Services,US,26.49,194.477,2.185,20.517,322.547,27,0.3928,1,1,0,1.0,1.0,1,0.919697,0.573839,0.44416,IOI,1
syn_d86,syn_b71,Business Services,US,18.843,3.1191,21.5089,Private Equity,Healthcare|Business Services|Software,US,84.652,364.558,6.402,44.884,591.138,9,0.4743,1,1,0,1.0,0.45,0,0.816696,0.373693,0.260949,Pursue,0
syn_d86,syn_b170,Business Services,US,18.843,3.1191,21.5089,Private Equity,Manufacturing,US,63.924,219.537,4.182,27.116,321.851,28,0.3688,0,1,0,1.0,1.0,0,0.736323,0.326479,0.178805,No,0
syn_d86,syn_b113,Business Services,US,18.843,3.1191,21.5089,Private Equity,Business Services,US,128.556,638.045,9.126,51.885,1343.252,11,0.4266,1,1,0,1.0,0.55,0,0.866678,0.512293,0.322724,NDA,0
syn_d86,syn_b22,Business Services,US,18.843,3.1191,21.5089,Private Equity,Software,US|Europe,163.294,625.342,9.192,66.108,743.534,23,0.4411,0,1,0,1.0,1.0,0,0.755469,0.331698,0.176994,No,0
syn_d86,syn_b109,Business Services,US,18.843,3.1191,21.5089,Private Equity,Healthcare,US,51.026,209.791,3.669,26.462,296.501,22,0.286,0,1,0,1.0,1.0,0,0.802432,0.391822,0.221139,IOI,1
syn_d86,syn_b242,Business Services,US,18.843,3.1191,21.5089,Strategic,Healthcare|Manufacturing,US|UK,26.255,250.0,1.364,24.295,0.0,23,0.7053,0,1,0,0.65,1.0,1,0.765525,0.476195,0.376449,IOI,1
syn_d86,syn_b134,Business Services,US,18.843,3.1191,21.5089,Private Equity,Healthcare,US,31.906,107.096,2.288,14.011,202.927,20,0.3418,0,1,0,0.943455,1.0,1,0.849548,0.418127,0.303386,Pursue,0
syn_d87,syn_b234,Software,Mexico,80.3014,7.5507,46.0473,Strategic,Business Services|Other,US|Canada,25.0,250.0,1.772,22.454,0.0,12,0.6644,1,0,1,0.65,0.6,1,0.8747,0.535963,0.371096,NDA,0
syn_d87,syn_b14,Software,Mexico,80.3014,7.5507,46.0473,Private Equity,Software,US,50.297,237.041,3.092,25.362,377.421,24,0.3631,1,0,0,0.819638,1.0,1,0.785495,0.426736,0.235539,Pursue,0
syn_d87,syn_b104,Software,Mexico,80.3014,7.5507,46.0473,Strategic,Business Services|Manufacturing,US|UK,82.895,600.0,5.681,50.404,0.0,8,0.88,0,0,0,0.65,0.4,1,0.536906,0.272233,0.086126,Pursue,0
syn_d87,syn_b208,Software,Mexico,80.3014,7.5507,46.0473,Private Equity,Manufacturing,US|Europe,9.88,36.869,1.0,4.925,75.0,25,0.2643,0,0,0,0.162876,1.0,0,0.404012,0.11681,0.028339,No,0
syn_d87,syn_b87,Software,Mexico,80.3014,7.5507,46.0473,Private Equity,Healthcare|Business Services,US,155.689,537.952,12.738,43.265,619.801,7,0.3882,0,0,0,1.0,0.35,0,0.568809,0.156918,0.060861,IOI,1
syn_d87,syn_b115,Software,Mexico,80.3014,7.5507,46.0473,Private Equity,Manufacturing,US,27.25,97.708,1.917,15.742,125.872,27,0.283,0,0,1,0.273354,1.0,1,0.644537,0.309342,0.147754,Pursue,0
syn_d87,syn_b130,Software,Mexico,80.3014,7.5507,46.0473,Private Equity,Software|Manufacturing|Other,US,54.567,272.265,4.227,44.295,596.77,27,0.3953,1,0,0,1.0,1.0,1,0.828364,0.378856,0.191226,Pursue,0
syn_d87,syn_b153,Software,Mexico,80.3014,7.5507,46.0473,Private Equity,Software,US|UK,132.978,800.0,10.201,77.445,1212.772,14,0.4624,1,0,0,1.0,0.7,0,0.636608,0.182346,0.056603,No,0
syn_d87,syn_b59,Software,Mexico,80.3014,7.5507,46.0473,Strategic,Healthcare|Software,US|Europe,39.972,400.0,2.309,32.9,0.0,24,0.7835,1,0,1,0.65,1.0,1,0.835383,0.527205,0.298093,IOI,1
syn_d87,syn_b173,Software,Mexico,80.3014,7.5507,46.0473,Private Equity,Business Services|Software|Manufacturing,US,36.097,192.358,1.874,20.276,275.759,21,0.4191,1,0,1,0.598861,1.0,1,0.726299,0.29434,0.205449,Pursue,0
syn_d87,syn_b206,Software,Mexico,80.3014,7.5507,46.0473,Strategic,Manufacturing|Software,US|UK,63.191,600.0,4.785,53.517,0.0,18,0.7057,1,0,0,0.65,0.9,1,0.751469,0.318385,0.224147,IOI,1
syn_d87,syn_b213,Software,Mexico,80.3014,7.5507,46.0473,Private Equity,Manufacturing|Consumer,US|Canada,57.398,466.678,3.637,72.247,910.895,16,0.268,0,0,0,1.0,0.8,1,0.758878,0.215027,0.106574,Pursue,0
syn_d87,syn_b100,Software,Mexico,80.3014,7.5507,46.0473,Strategic,Manufacturing|Healthcare,US,84.597,600.0,6.216,54.682,0.0,18,0.8126,0,0,0,0.65,0.9,1,0.695869,0.264127,0.131664,Pursue,0
syn_d87,syn_b162,Software,Mexico,80.3014,7.5507,46.0473,Private Equity,Healthcare,US|Canada,58.764,292.456,4.375,25.4,548.467,14,0.4356,0,0,0,1.0,0.7,1,0.662279,0.254059,0.126752,No,0
syn_d87,syn_b224,Software,Mexico,80.3014,7.5507,46.0473,Strategic,Business Services|Consumer,US,67.112,600.0,3.747,70.873,0.0,14,0.8597,0,0,0,0.65,0.7,1,0.754009,0.267493,0.107588,Pursue,0
syn_d87,syn_b65,Software,Mexico,80.3014,7.5507,46.0473,Strategic,Software|Healthcare,US,49.397,400.0,3.843,53.727,0.0,11,0.8095,1,0,0,0.65,0.55,1,0.727701,0.361613,0.157276,Pursue,0
syn_d87,syn_b215,Software,Mexico,80.3014,7.5507,46.0473,Strategic,Software|Healthcare,US|Europe,136.907,900.0,10.769,141.877,0.0,6,0.8023,1,0,0,0.65,0.3,0,0.644762,0.224983,0.110163,No,0
syn_d87,syn_b199,Software,Mexico,80.3014,7.5507,46.0473,Private Equity,Software,US,30.892,112.966,2.072,10.215,315.415,11,0.4908,1,0,1,0.684981,0.55,1,0.689402,0.339851,0.19162,NDA,0
syn_d87,syn_b7,Software,Mexico,80.3014,7.5507,46.0473,Strategic,Consumer|Business Services|Healthcare,US|Mexico|Canada,31.016,250.0,2.42,25.082,0.0,8,0.8002,0,1,1,0.65,0.4,1,0.853855,0.443621,0.293824,No,0
syn_d87,syn_b233,Software,Mexico,80.3014,7.5507,46.0473,Private Equity,Software,US,62.614,330.102,4.446,38.413,619.396,23,0.4465,1,0,0,1.0,1.0,1,0.7801,0.334694,0.196293,IOI,1
syn_d87,syn_b122,Software,Mexico,80.3014,7.5507,46.0473,Private Equity,Business Services,US,22.104,128.903,1.256,12.193,322.232,23,0.4327,0,0,1,0.699785,1.0,1,0.776804,0.454816,0.214347,No,0
syn_d87,syn_b250,Software,Mexico,80.3014,7.5507,46.0473,Private Equity,Software,US,37.206,279.0,2.127,38.726,364.717,26,0.3617,1,0,1,0.792049,1.0,1,0.870857,0.37557,0.228591,Pursue,0
syn_d87,syn_b26,Software,Mexico,80.3014,7.5507,46.0473,Private Equity,Software,US,11.932,89.199,1.0,10.243,175.149,21,0.4987,1,0,1,0.380368,1.0,1,0.757664,0.454048,0.33385,Pursue,0
syn_d87,syn_b103,Software,Mexico,80.3014,7.5507,46.0473,Private Equity,Software,US,54.303,236.8,3.467,21.408,285.295,18,0.3631,1,0,0,0.61957,0.9,1,0.792635,0.27033,0.146723,Pursue,0
syn_d87,syn_b21,Software,Mexico,80.3014,7.5507,46.0473,Private Equity,Manufacturing,US,66.392,552.385,4.144,74.577,1011.469,18,0.3687,0,0,0,1.0,0.9,1,0.723317,0.296333,0.124504,Pursue,0
syn_d88,syn_b240,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Manufacturing,US,74.705,291.207,4.912,23.02,366.45,20,0.4659,0,1,0,0.518593,1.0,1,0.686969,0.393038,0.24931,NDA,0
syn_d88,syn_b191,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Consumer,US,33.526,276.221,1.799,23.647,486.025,25,0.256,0,1,1,0.687813,1.0,1,0.892369,0.643569,0.480661,IOI,1
syn_d88,syn_b142,Healthcare,US,28.4787,5.2236,70.6624,Strategic,Manufacturing|Software,US,104.697,600.0,7.47,76.567,0.0,19,0.706,0,1,0,0.65,0.95,0,0.74571,0.328183,0.131895,IOI,1
syn_d88,syn_b5,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Business Services|Manufacturing,US|Canada,27.502,96.491,1.808,12.145,169.626,21,0.2916,0,1,1,0.240051,1.0,1,0.898599,0.697176,0.43355,No,0
syn_d88,syn_b216,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Consumer,US,40.319,168.972,3.217,14.536,431.914,23,0.3593,0,1,1,0.611236,1.0,1,0.829,0.497344,0.352782,No,0
syn_d88,syn_b48,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Consumer,US,34.766,186.771,2.89,14.475,331.115,21,0.2947,0,1,1,0.468587,1.0,1,0.853782,0.659759,0.447407,Pursue,0
syn_d88,syn_b249,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Consumer,US,38.63,170.917,3.132,13.323,211.228,19,0.3691,0,1,1,0.298926,0.95,1,0.823385,0.578548,0.374325,Pursue,0
syn_d88,syn_b213,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Manufacturing|Consumer,US|Canada,57.398,466.678,3.637,72.247,910.895,16,0.268,0,1,1,1.0,0.8,1,0.879447,0.52001,0.419898,No,0
syn_d88,syn_b73,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Manufacturing|Healthcare,US|Canada,26.359,157.264,1.653,24.537,239.993,14,0.2848,1,1,1,0.339633,0.7,1,0.911072,0.630482,0.363872,Pursue,0
syn_d88,syn_b81,Healthcare,US,28.4787,5.2236,70.6624,Strategic,Manufacturing|Consumer,US,25.0,250.0,1.457,24.02,0.0,22,0.7408,0,1,1,0.65,1.0,1,0.865275,0.644611,0.449519,NDA,0
syn_d88,syn_b44,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Consumer|Other,US|Europe,47.61,270.165,3.105,22.421,309.023,22,0.3393,1,1,1,0.437323,1.0,1,0.905999,0.637199,0.47277,IOI,1
syn_d88,syn_b25,Healthcare,US,28.4787,5.2236,70.6624,Strategic,Software,US|Canada,42.158,400.0,2.549,65.711,0.0,21,0.7261,0,1,1,0.65,1.0,1,0.825257,0.659177,0.425462,IOI,1
syn_d88,syn_b52,Healthcare,US,28.4787,5.2236,70.6624,Strategic,Manufacturing|Consumer,US,62.586,400.0,3.487,63.111,0.0,16,0.6942,0,1,1,0.65,0.8,1,0.8426,0.457978,0.287635,Pursue,0
syn_d88,syn_b220,Healthcare,US,28.4787,5.2236,70.6624,Strategic,Healthcare|Other,US,44.406,250.0,2.49,20.937,0.0,19,0.7284,1,1,1,0.65,0.95,1,0.923871,0.776896,0.656226,NDA,0
syn_d88,syn_b122,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Business Services,US,22.104,128.903,1.256,12.193,322.232,23,0.4327,0,1,1,0.456016,1.0,1,0.77556,0.500482,0.427738,IOI,1
syn_d88,syn_b37,Healthcare,US,28.4787,5.2236,70.6624,Strategic,Software|Other,US|Europe,25.0,150.0,1.377,18.38,0.0,21,0.745,1,1,1,0.65,1.0,1,0.93864,0.793777,0.665774,IOI,1
syn_d88,syn_b82,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Consumer,US,125.009,634.109,7.152,62.092,1220.076,28,0.3442,0,1,0,1.0,1.0,0,0.787732,0.451906,0.225977,NDA,0
syn_d88,syn_b184,Healthcare,US,28.4787,5.2236,70.6624,Strategic,Healthcare|Manufacturing,US|UK,25.0,250.0,1.372,21.679,0.0,23,0.6541,1,1,1,0.65,1.0,1,0.95094,0.761997,0.531519,IOI,1
syn_d88,syn_b151,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Consumer,US|UK,27.538,117.565,1.706,19.46,285.706,25,0.2936,0,1,1,0.404325,1.0,1,0.824318,0.469498,0.296666,NDA,0
syn_d88,syn_b46,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Healthcare,US|UK,139.433,800.0,7.224,97.541,1947.203,27,0.2609,1,1,0,1.0,1.0,0,0.82929,0.476608,0.296179,Pursue,0
syn_d88,syn_b28,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Manufacturing|Consumer,US,52.805,311.485,2.827,38.939,532.062,7,0.2754,0,1,1,0.752963,0.35,1,0.761903,0.562519,0.300772,No,0
syn_d88,syn_b197,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Software,US|Canada,50.753,172.326,2.795,23.785,277.26,24,0.3184,0,1,1,0.392373,1.0,1,0.810078,0.545251,0.460089,No,0
syn_d88,syn_b10,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Manufacturing,US|Europe,80.598,501.129,4.743,40.735,1063.394,13,0.3011,0,1,0,1.0,0.65,1,0.835018,0.542743,0.347461,IOI,1
syn_d88,syn_b75,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Healthcare,US,51.561,326.481,3.138,27.698,421.91,19,0.3556,1,1,1,0.597079,0.95,1,0.954947,0.701335,0.52608,Pursue,0
syn_d88,syn_b239,Healthcare,US,28.4787,5.2236,70.6624,Private Equity,Business Services,US,45.993,327.437,2.582,41.999,652.07,27,0.3604,0,1,1,0.922796,1.0,1,0.893104,0.569479,0.369256,IOI,1
syn_d89,syn_b204,Healthcare,Mexico,61.1584,18.9837,209.4539,Private Equity,Software|Manufacturing,US|UK,16.38,131.564,1.032,20.364,340.464,12,0.34,0,0,0,0.162548,0.6,1,0.538032,0.240818,0.058862,No,0
syn_d89,syn_b91,Healthcare,Mexico,61.1584,18.9837,209.4539,Private Equity,Consumer|Business Services|Healthcare|Other,US,31.583,193.919,2.375,16.397,402.932,18,0.3539,1,0,0,0.192373,0.9,0,0.667018,0.249468,0.107629,Pursue,0
syn_d89,syn_b139,Healthcare,Mexico,61.1584,18.9837,209.4539,Private Equity,Manufacturing|Business Services,US,93.022,349.151,5.415,33.059,505.817,20,0.2579,0,0,1,0.241493,1.0,1,0.623966,0.301719,0.148721,IOI,1
syn_d89,syn_b120,Healthcare,Mexico,61.1584,18.9837,209.4539,Private Equity,Manufacturing,US|UK,15.833,80.6,1.196,6.27,194.271,29,0.4193,0,0,0,0.092751,1.0,0,0.500252,0.171394,0.054093,Pursue,0
syn_d89,syn_b196,Healthcare,Mexico,61.1584,18.9837,209.4539,Private Equity,Business Services|Software,US|Mexico,46.345,158.223,2.706,15.32,294.119,9,0.4666,0,1,0,0.140422,0.45,0,0.427062,0.147306,0.042712,Pursue,0
syn_d89,syn_b88,Healthcare,Mexico,61.1584,18.9837,209.4539,Strategic,Consumer|Business Services,US|Europe,55.449,600.0,3.987,85.689,0.0,17,0.6921,0,0,1,0.65,0.85,1,0.764964,0.293402,0.14671,NDA,0
syn_d89,syn_b107,Healthcare,Mexico,61.1584,18.9837,209.4539,Private Equity,Business Services|Healthcare,US,85.333,384.92,5.005,34.803,1004.769,10,0.3925,1,0,1,0.479709,0.5,1,0.835064,0.429691,0.305936,NDA,0
syn_d89,syn_b166,Healthcare,Mexico,61.1584,18.9837,209.4539,Strategic,Manufacturing|Software|Other,US,45.683,400.0,2.359,65.84,0.0,22,0.7654,1,0,1,0.65,1.0,1,0.895296,0.57368,0.376336,IOI,1
syn_d89,syn_b110,Healthcare,Mexico,61.1584,18.9837,209.4539,Private Equity,Business Services,US,58.682,204.078,3.058,17.426,545.389,27,0.3287,0,0,0,0.260386,1.0,0,0.538725,0.116059,0.029202,No,0
syn_d89,syn_b241,Healthcare,Mexico,61.1584,18.9837,209.4539,Private Equity,Healthcare|Manufacturing|Business Services,US,22.378,166.105,1.631,16.277,456.256,26,0.4709,1,0,0,0.217831,1.0,0,0.629691,0.333968,0.098122,Pursue,0
syn_d89,syn_b151,Healthcare,Mexico,61.1584,18.9837,209.4539,Private Equity,Consumer,US|UK,27.538,117.565,1.706,19.46,285.706,25,0.2936,0,0,0,0.136405,1.0,1,0.510262,0.176101,0.07642,No,0
syn_d89,syn_b138,Healthcare,Mexico,61.1584,18.9837,209.4539,Private Equity,Software|Other,US,221.757,800.0,12.868,97.632,1193.785,5,0.3292,1,0,0,0.569951,0.25,1,0.793486,0.340868,0.197245,IOI,1
syn_d89,syn_b197,Healthcare,Mexico,61.1584,18.9837,209.4539,Private Equity,Software,US|Canada,50.753,172.326,2.795,23.785,277.26,24,0.3184,0,0,0,0.132373,1.0,1,0.462443,0.276153,0.103385,No,0
syn_d89,syn_b206,Healthcare,Mexico,61.1584,18.9837,209.4539,Strategic,Manufacturing|Software,US|UK,63.191,600.0,4.785,53.517,0.0,18,0.7057,0,0,1,0.65,0.9,1,0.814415,0.593902,0.30855,NDA,0
syn_d89,syn_b3,Healthcare,Mexico,61.1584,18.9837,209.4539,Private Equity,Manufacturing,US,32.675,242.515,2.216,26.528,311.354,16,0.3738,0,0,1,0.14865,0.8,1,0.624507,0.373934,0.162974,Pursue,0
syn_d89,syn_b60,Healthcare,Mexico,61.1584,18.9837,209.4539,Private Equity,Software|Manufacturing|Healthcare|Other,US|UK,53.842,187.331,2.792,16.455,344.995,7,0.44,1,0,0,0.164712,0.35,0,0.611669,0.312118,0.087128,No,0
syn_d89,syn_b150,Healthcare,Mexico,61.1584,18.9837,209.4539,Private Equity,Healthcare,US|UK,136.052,496.462,9.334,58.186,569.958,24,0.4776,1,0,1,0.272116,1.0,1,0.774511,0.476599,0.252973,No,0
syn_d89,syn_b229,Healthcare,Mexico,61.1584,18.9837,209.4539,Private Equity,Consumer|Software,US|Canada,136.587,769.123,8.357,86.83,1330.031,12,0.3041,0,0,1,0.635,0.6,1,0.779784,0.385643,0.198504,Pursue,0
